cell id,cell type,column id
720575940624639159,C3,778
720575940624639978,R8,162
720575940624641205,R8,626
720575940624642803,T2a,188
720575940624643047,C2,301
720575940624643336,Tm20,632
720575940624644277,Mi9,774
720575940624646076,T5b,90
720575940624648124,T4d,298
720575940624648679,T4b,518
720575940624649452,L3,154
720575940624653035,T4b,424
720575940624654570,Mi1,364
720575940624656142,Tm4,264
720575940624659092,T4c,not assigned
720575940624660231,T4c,643
720575940624663303,T4d,730
720575940624663560,T4c,7
720575940624665834,T1,148
720575940624668092,T4b,253
720575940624668942,Tm1,566
720575940624669621,T5a,398
720575940624670443,L4,111
720575940624670648,T3,495
720575940624670748,T1,47
720575940624671363,Mi9,421
720575940624671636,T4c,520
720575940624671724,C2,346
720575940624673003,T4d,631
720575940624675512,T5b,530
720575940624677012,L1,284
720575940624677048,T5b,419
720575940624679719,T4a,687
720575940624682167,Tm20,547
720575940624682852,Tm1,706
720575940624683708,T5a,115
720575940624683838,T4d,448
720575940624684316,Mi9,758
720575940624684552,T1,68
720575940624684727,R8,345
720575940624685070,T5c,not assigned
720575940624685204,T4c,367
720575940624686060,T2a,736
720575940624688056,T3,284
720575940624688688,T2,448
720575940624689610,Mi1,375
720575940624689812,Tm2,653
720575940624691125,R8,529
720575940624692372,Tm2,611
720575940624693652,Tm2,640
720575940624693996,T5c,775
720575940624694823,T4d,1
720575940624694932,Tm21,571
720575940624697748,Tm20,389
720575940624698004,Tm3,148
720575940624698040,T5b,533
720575940624698300,T5c,274
720575940624699901,R8,80
720575940624700088,Mi4,470
720575940624700344,T5a,82
720575940624702222,T2a,516
720575940624702727,Tm20,258
720575940624703792,L1,374
720575940624703979,T4c,692
720575940624704491,T4d,360
720575940624706452,Mi9,226
720575940624708133,T2a,not assigned
720575940624708169,T4a,697
720575940624709193,L4,285
720575940624709564,Tm4,424
720575940624710379,T4c,442
720575940624711658,Mi4,49
720575940624711916,T1,113
720575940624713708,T2,456
720575940624715244,Tm20,251
720575940624715557,T5a,135
720575940624716302,T5c,278
720575940624717565,R8,414
720575940624718862,T4b,704
720575940624719818,T5a,196
720575940624722615,Tm20,322
720575940624722702,T5a,545
720575940624722731,T5a,292
720575940624722924,T5d,341
720575940624724204,Tm4,430
720575940624725140,Tm21,98
720575940624728503,T1,752
720575940624729236,Mi4,134
720575940624730099,T2,129
720575940624733769,Mi1,376
720575940624735207,Tm9,35
720575940624737277,Tm21,518
720575940624738043,T5c,507
720575940624738231,Tm4,577
720575940624739819,L4,744
720575940624740075,L4,64
720575940624740091,T5b,507
720575940624740347,T5c,349
720575940624740500,T4c,not assigned
720575940624741371,T5d,349
720575940624741524,Tm21,167
720575940624742548,T4b,16
720575940624743399,Tm2,266
720575940624746573,T5c,96
720575940624748327,T4c,430
720575940624748948,L3,347
720575940624749749,T4a,547
720575940624750268,T4a,42
720575940624750484,L5,570
720575940624750887,T3,360
720575940624750921,Tm21,499
720575940624751630,Mi4,718
720575940624752108,T2,328
720575940624752316,T5b,21
720575940624752364,T2a,328
720575940624754156,Mi9,471
720575940624755092,L5,44
720575940624756408,T4a,340
720575940624756989,R7,114
720575940624757739,T5b,764
720575940624758986,T2a,723
720575940624761597,R7,386
720575940624762004,Tm20,211
720575940624762260,Tm21,76
720575940624763796,L4,616
720575940624765939,C2,376
720575940624765959,L3,502
720575940624769771,Mi1,377
720575940624769800,L1,759
720575940624772588,T2,606
720575940624773524,T2,63
720575940624775159,Mi9,504
720575940624776380,Tm3,314
720575940624776892,T5a,730
720575940624779959,L1,793
720575940624780361,T2,584
720575940624782316,Mi9,300
720575940624782654,T2,25
720575940624783335,Tm9,390
720575940624783653,Mi9,737
720575940624784648,C3,48
720575940624785934,Mi1,378
720575940624786412,C2,499
720575940624788798,T4b,35
720575940624791596,Tm9,731
720575940624792051,L1,114
720575940624793673,L2,688
720575940624794888,Tm9,592
720575940624795628,T2,365
720575940624795829,R8,736
720575940624795831,L5,704
720575940624796052,C3,582
720575940624796233,L5,642
720575940624796874,Tm4,659
720575940624796908,T5c,497
720575940624797223,Tm3,497
720575940624798717,L2,511
720575940624801511,T5b,394
720575940624803303,C3,397
720575940624804178,T4d,168
720575940624804861,T5b,536
720575940624809480,L3,603
720575940624809876,Tm21,70
720575940624811139,Mi9,163
720575940624811582,Tm3,645
720575940624811755,Tm2,192
720575940624812780,L5,60
720575940624813129,Tm1,683
720575940624814519,R8,470
720575940624815079,T4b,579
720575940624815847,L1,424
720575940624817191,T5c,480
720575940624819785,C3,373
720575940624819948,Tm2,149
720575940624822334,Tm2,438
720575940624822503,T4c,711
720575940624822771,T5b,733
720575940624823283,T5b,367
720575940624823700,T5b,243
720575940624823881,Tm1,752
720575940624825271,L1,87
720575940624826343,L1,519
720575940624829877,R7,not assigned
720575940624829989,T5b,686
720575940624832404,Tm3,284
720575940624834741,R8,270
720575940624835476,L2,412
720575940624836937,R8,501
720575940624837671,Tm20,66
720575940624838636,T2a,754
720575940624840179,Tm20,604
720575940624840974,Tm2,497
720575940624842760,T1,487
720575940624842791,C2,746
720575940624844071,Tm1,159
720575940624846375,Mi4,98
720575940624846823,T4b,224
720575940624847034,T5a,594
720575940624850412,Tm1,89
720575940624852733,L4,27
720575940624854798,T4d,267
720575940624858126,T4d,500
720575940624858375,L5,380
720575940624859213,T1,125
720575940624859623,C3,107
720575940624860972,Tm3,34
720575940624863783,L1,724
720575940624864007,T3,186
720575940624864263,Mi1,788
720575940624867571,T5d,363
720575940624867646,Tm4,273
720575940624868024,L2,717
720575940624869117,L1,182
720575940624871677,R8,not assigned
720575940624872456,T2,698
720575940624874727,L3,220
720575940624874900,Tm3,436
720575940624875751,Tm21,27
720575940624877129,T1,445
720575940624877838,Mi4,74
720575940624878119,T2a,674
720575940624882108,L2,672
720575940624883388,Tm20,542
720575940624883495,T4d,446
720575940624885429,T5b,660
720575940624885543,T5b,588
720575940624885687,L1,200
720575940624886556,T1,736
720575940624886712,C3,468
720575940624888812,Tm3,170
720575940624889870,L2,441
720575940624891284,Mi4,631
720575940624894135,L5,377
720575940624898540,Tm2,7
720575940624900851,Tm21,218
720575940624903866,T2,not assigned
720575940624905616,T5d,500
720575940624906340,Tm2,478
720575940624907337,L5,268
720575940624907815,T3,692
720575940624907924,Mi4,63
720575940624909309,T1,259
720575940624909811,T5a,10
720575940624913592,T5b,557
720575940624914155,Mi9,258
720575940624916286,C3,507
720575940624917847,T5d,412
720575940624918932,Mi9,682
720575940624919482,Tm4,200
720575940624919994,Tm9,109
720575940624921274,T5d,548
720575940624922552,T5c,165
720575940624923320,Tm4,660
720575940624924600,Tm20,618
720575940624928333,T4a,60
720575940624929789,C3,458
720575940624930485,Mi9,286
720575940624930999,Tm2,294
720575940624931768,L1,167
720575940624932282,Tm20,609
720575940624932366,T2a,55
720575940624933905,Mi9,30
720575940624936373,T1,469
720575940624936974,Tm20,83
720575940624938940,T4a,471
720575940624939865,T4b,50
720575940624939928,L4,642
720575940624940019,Tm21,510
720575940624940675,Mi1,380
720575940624941924,T4c,97
720575940624945456,T4d,651
720575940624946183,R7,not assigned
720575940624947207,Tm20,208
720575940624948410,T2a,not assigned
720575940624948467,Tm21,170
720575940624948553,L1,364
720575940624950349,Tm2,84
720575940624950676,Mi1,381
720575940624951335,T4c,740
720575940624951560,Mi1,382
720575940624952051,L2,202
720575940624953781,L5,39
720575940624953784,T5d,545
720575940624955322,L5,230
720575940624955406,Tm21,94
720575940624957448,C2,625
720575940624957529,L2,718
720575940624958951,L2,308
720575940624959927,Mi1,694
720575940624961328,T5b,31
720575940624961806,L3,712
720575940624963255,C2,721
720575940624966414,Tm2,667
720575940624970168,T2a,247
720575940624971337,R7,770
720575940624971341,T5c,26
720575940624971353,L5,145
720575940624972617,Tm1,534
720575940624975603,T3,not assigned
720575940624976142,Mi4,757
720575940624976883,L5,563
720575940624977481,R8,250
720575940624978357,R8,488
720575940624980467,T2a,489
720575940624980723,T2a,731
720575940624984503,C2,141
720575940624985095,T5c,381
720575940624988564,Tm21,344
720575940624989960,R7,643
720575940624991496,L2,642
720575940624992039,T2,531
720575940624992295,C2,529
720575940624993836,T5b,261
720575940624994557,C3,310
720575940624994708,L4,219
720575940624994830,T2,112
720575940624996425,T2,487
720575940624997619,L5,678
720575940625003341,T2a,772
720575940625003824,Tm21,749
720575940625006855,Tm9,222
720575940625007112,R7,305
720575940625009131,T4a,255
720575940625009848,Tm21,647
720575940625010407,Mi9,482
720575940625011300,T1,264
720575940625011785,Tm1,585
720575940625013255,L5,730
720575940625013948,T5b,332
720575940625016807,L5,439
720575940625017863,Tm1,697
720575940625018109,C3,476
720575940625020088,Tm21,490
720575940625020820,T4d,408
720575940625021683,L3,474
720575940625022707,C3,234
720575940625023475,L1,328
720575940625023536,T5d,296
720575940625025255,Tm3,566
720575940625026824,C2,157
720575940625028536,L3,533
720575940625029052,Tm2,411
720575940625030036,Tm3,not assigned
720575940625031431,Mi4,792
720575940625031975,T1,105
720575940625032947,L3,406
720575940625037104,T2,164
720575940625037607,T3,574
720575940625038087,Tm1,498
720575940625039764,L4,431
720575940625039880,Tm2,527
720575940625041127,Tm2,623
720575940625041639,Tm4,570
720575940625042675,T3,89
720575940625043179,T2a,641
720575940625043856,L1,185
720575940625044068,T5d,397
720575940625044716,Tm20,704
720575940625045532,T2a,not assigned
720575940625048551,Tm2,382
720575940625048653,T5d,661
720575940625052233,T4b,267
720575940625052348,Mi9,691
720575940625052659,T4c,27
720575940625053939,L5,590
720575940625056231,L5,732
720575940625058568,L1,379
720575940625058889,Tm4,62
720575940625059336,L1,633
720575940625060327,L2,390
720575940625061117,L2,669
720575940625061885,Mi1,124
720575940625062653,L3,264
720575940625063411,C3,651
720575940625064445,T1,734
720575940625066248,L4,719
720575940625066423,L2,10
720575940625066483,T4d,420
720575940625066935,L2,492
720575940625067239,Tm3,14
720575940625067703,Tm2,584
720575940625069500,L5,451
720575940625071132,T2,746
720575940625071548,Tm3,322
720575940625073131,C2,355
720575940625073959,Tm3,740
720575940625074446,C2,145
720575940625075453,L2,762
720575940625075464,R7,77
720575940625075726,C3,446
720575940625075749,T4d,550
720575940625076750,T2a,not assigned
720575940625076880,T5a,181
720575940625078460,Tm21,388
720575940625079027,Mi4,398
720575940625082953,Tm2,180
720575940625083628,T2,314
720575940625085671,T4b,618
720575940625088952,L5,393
720575940625089661,Mi4,554
720575940625091149,Tm3,237
720575940625091837,R7,47
720575940625091879,T2,473
720575940625094670,T1,363
720575940625096743,Tm3,56
720575940625097998,Mi4,28
720575940625098388,L4,401
720575940625099364,Mi4,390
720575940625101240,L2,527
720575940625101244,L5,514
720575940625103374,Tm21,319
720575940625104568,L2,284
720575940625104904,L3,207
720575940625108412,T2a,363
720575940625109833,L5,228
720575940625109995,T1,246
720575940625113068,L3,318
720575940625113597,T4a,716
720575940625114109,T4a,516
720575940625114201,Tm3,12
720575940625114877,R7,528
720575940625114957,C3,349
720575940625115133,R8,not assigned
720575940625119053,T4c,46
720575940625119271,C2,289
720575940625120585,L2,701
720575940625120812,Tm2,781
720575940625121428,Tm2,135
720575940625123879,T4d,49
720575940625124360,T5a,341
720575940625126635,T4c,100
720575940625129148,Tm1,707
720575940625135804,L5,74
720575940625137336,Tm4,396
720575940625137405,R7,156
720575940625137934,T4d,722
720575940625139640,L2,197
720575940625140238,Tm3,258
720575940625141029,L2,675
720575940625141995,R7,not assigned
720575940625142525,Tm9,484
720575940625143795,Tm1,140
720575940625144624,Tm20,619
720575940625150285,L2,569
720575940625153267,Tm2,758
720575940625153836,Mi1,383
720575940625154568,T2a,232
720575940625155884,Mi4,383
720575940625157875,T2a,729
720575940625158206,R7,447
720575940625158328,T2,524
720575940625160200,Tm21,71
720575940625161230,L1,205
720575940625161545,R8,540
720575940625164076,Tm9,375
720575940625164327,Tm2,621
720575940625165897,R8,267
720575940625166504,L5,510
720575940625167118,T2,316
720575940625168457,R8,502
720575940625171495,Tm4,456
720575940625171533,T4b,279
720575940625174605,T5c,19
720575940625177090,Tm3,539
720575940625177628,Tm20,735
720575940625178376,C2,657
720575940625183502,T1,464
720575940625186312,T1,695
720575940625188042,Tm9,753
720575940625188796,Tm2,647
720575940625191100,T5a,635
720575940625196327,L5,641
720575940625196472,Tm2,392
720575940625197351,Tm4,742
720575940625198315,Tm20,759
720575940625199900,Tm9,434
720575940625204226,T5b,628
720575940625208126,T2a,78
720575940625210130,T5b,698
720575940625215420,Mi9,380
720575940625217294,L3,351
720575940625217661,T5b,315
720575940625223954,Mi1,384
720575940625225085,Mi1,385
720575940625225511,Tm3,109
720575940625227708,T5d,352
720575940625228828,L3,795
720575940625233552,T4b,183
720575940625234068,L4,not assigned
720575940625235331,T4d,282
720575940625236232,L2,16
720575940625237321,Mi9,711
720575940625241580,Tm20,454
720575940625241843,L4,16
720575940625249831,L5,494
720575940625250795,Tm1,430
720575940625254733,L4,89
720575940625257805,T5d,777
720575940625258136,Mi4,121
720575940625258219,L1,275
720575940625261547,R7,338
720575940625265959,Tm1,547
720575940625266616,Tm9,442
720575940625267092,Mi9,296
720575940625267640,Tm20,524
720575940625269822,Mi1,386
720575940625271629,T2,472
720575940625272909,T5a,64
720575940625272980,R7,415
720575940625273118,Mi1,387
720575940625274603,R7,347
720575940625274772,L2,690
720575940625274957,Tm21,781
720575940625276958,Mi1,388
720575940625276990,T4c,749
720575940625277740,T4d,783
720575940625278868,R7,not assigned
720575940625281267,Tm1,290
720575940625281771,T3,176
720575940625282236,L4,673
720575940625282488,L2,298
720575940625284284,Mi4,584
720575940625284396,T4d,202
720575940625287497,L4,287
720575940625288265,T2,435
720575940625288323,T2a,111
720575940625290900,R7,432
720575940625293901,L1,433
720575940625298064,Tm9,728
720575940625300784,T2,621
720575940625301799,L4,449
720575940625303788,Mi1,396
720575940625304764,T1,305
720575940625305895,T1,568
720575940625308174,Tm4,68
720575940625308391,R7,579
720575940625309001,T2,723
720575940625309116,L3,594
720575940625310029,T4d,108
720575940625311124,Tm20,60
720575940625314352,T2a,696
720575940625315120,T4b,485
720575940625315709,L3,668
